,Unnamed: 0,latitude,longitude,elevation,time,heart_rate,cadence,geometry,effort_zone
1970,1970,40.716687,-73.996986,13.5,2022-03-03 12:31:40+00:00,162,86,POINT (-73.996986 40.716687),2
1971,1971,40.71667,-73.996962,13.6,2022-03-03 12:31:41+00:00,162,86,POINT (-73.996962 40.71667),2
1972,1972,40.716653,-73.996936,13.6,2022-03-03 12:31:42+00:00,163,86,POINT (-73.996936 40.716653),2
1973,1973,40.716637,-73.996914,13.6,2022-03-03 12:31:43+00:00,162,86,POINT (-73.996914 40.716637),2
1974,1974,40.716622,-73.996889,13.6,2022-03-03 12:31:44+00:00,162,86,POINT (-73.996889 40.716622),2
1975,1975,40.716612,-73.996863,13.6,2022-03-03 12:31:45+00:00,163,86,POINT (-73.996863 40.716612),2
1976,1976,40.716602,-73.996836,13.7,2022-03-03 12:31:46+00:00,162,86,POINT (-73.996836 40.716602),2
1977,1977,40.716588,-73.996811,13.7,2022-03-03 12:31:47+00:00,162,86,POINT (-73.996811 40.716588),2
1978,1978,40.716576,-73.996786,13.8,2022-03-03 12:31:48+00:00,162,86,POINT (-73.996786 40.716576),2
1979,1979,40.716564,-73.996763,13.8,2022-03-03 12:31:49+00:00,161,86,POINT (-73.996763 40.716564),2
1980,1980,40.716555,-73.996741,13.8,2022-03-03 12:31:50+00:00,161,86,POINT (-73.996741 40.716555),2
1981,1981,40.716545,-73.996715,13.9,2022-03-03 12:31:51+00:00,161,85,POINT (-73.996715 40.716545),2
1982,1982,40.716531,-73.996688,13.9,2022-03-03 12:31:52+00:00,161,84,POINT (-73.996688 40.716531),2
1983,1983,40.716521,-73.996661,14.0,2022-03-03 12:31:53+00:00,161,84,POINT (-73.996661 40.716521),2
1984,1984,40.716513,-73.996634,14.0,2022-03-03 12:31:54+00:00,160,84,POINT (-73.996634 40.716513),2
1985,1985,40.716512,-73.996604,14.0,2022-03-03 12:31:55+00:00,160,84,POINT (-73.996604 40.716512),2
1986,1986,40.716511,-73.996577,14.1,2022-03-03 12:31:56+00:00,161,84,POINT (-73.996577 40.716511),2
1987,1987,40.716495,-73.996549,14.1,2022-03-03 12:31:57+00:00,161,84,POINT (-73.996549 40.716495),2
1988,1988,40.716487,-73.996518,14.2,2022-03-03 12:31:58+00:00,161,84,POINT (-73.996518 40.716487),2
1989,1989,40.71648,-73.996487,14.2,2022-03-03 12:31:59+00:00,160,84,POINT (-73.996487 40.71648),2
1990,1990,40.716469,-73.996458,14.2,2022-03-03 12:32:00+00:00,161,84,POINT (-73.996458 40.716469),2
1991,1991,40.716457,-73.996429,14.3,2022-03-03 12:32:01+00:00,161,85,POINT (-73.996429 40.716457),2
1992,1992,40.716447,-73.996399,14.3,2022-03-03 12:32:02+00:00,161,86,POINT (-73.996399 40.716447),2
1993,1993,40.71644,-73.996368,14.4,2022-03-03 12:32:03+00:00,162,86,POINT (-73.996368 40.71644),2
1994,1994,40.716434,-73.996343,14.4,2022-03-03 12:32:04+00:00,161,86,POINT (-73.996343 40.716434),2
1995,1995,40.71643,-73.99632,14.4,2022-03-03 12:32:05+00:00,161,86,POINT (-73.99632 40.71643),2
1996,1996,40.716413,-73.996296,14.5,2022-03-03 12:32:06+00:00,162,86,POINT (-73.996296 40.716413),2
1997,1997,40.716396,-73.996272,14.5,2022-03-03 12:32:07+00:00,162,86,POINT (-73.996272 40.716396),2
1998,1998,40.716375,-73.996243,14.5,2022-03-03 12:32:08+00:00,162,86,POINT (-73.996243 40.716375),2
1999,1999,40.716343,-73.996214,14.6,2022-03-03 12:32:09+00:00,161,87,POINT (-73.996214 40.716343),2
2000,2000,40.716317,-73.996189,14.6,2022-03-03 12:32:10+00:00,161,87,POINT (-73.996189 40.716317),2
2001,2001,40.716291,-73.99617,14.7,2022-03-03 12:32:11+00:00,161,86,POINT (-73.99617 40.716291),2
2002,2002,40.716264,-73.996157,14.7,2022-03-03 12:32:12+00:00,161,86,POINT (-73.996157 40.716264),2
2003,2003,40.716244,-73.996152,14.8,2022-03-03 12:32:13+00:00,160,86,POINT (-73.996152 40.716244),2
2004,2004,40.716233,-73.996153,14.8,2022-03-03 12:32:14+00:00,160,86,POINT (-73.996153 40.716233),2
2005,2005,40.716107,-73.996127,15.1,2022-03-03 12:32:19+00:00,158,72,POINT (-73.996127 40.716107),2
2006,2006,40.716074,-73.996125,15.1,2022-03-03 12:32:20+00:00,159,72,POINT (-73.996125 40.716074),2
2007,2007,40.71605,-73.996122,15.1,2022-03-03 12:32:21+00:00,159,72,POINT (-73.996122 40.71605),2
2008,2008,40.71601,-73.996134,15.2,2022-03-03 12:32:22+00:00,159,72,POINT (-73.996134 40.71601),2
2009,2009,40.715974,-73.996144,15.1,2022-03-03 12:32:23+00:00,159,85,POINT (-73.996144 40.715974),2
2010,2010,40.715938,-73.996156,15.1,2022-03-03 12:32:24+00:00,158,85,POINT (-73.996156 40.715938),2
2011,2011,40.715905,-73.996167,15.1,2022-03-03 12:32:25+00:00,158,85,POINT (-73.996167 40.715905),2
2012,2012,40.715874,-73.996176,15.1,2022-03-03 12:32:26+00:00,158,85,POINT (-73.996176 40.715874),2
2013,2013,40.715845,-73.996189,15.1,2022-03-03 12:32:27+00:00,158,85,POINT (-73.996189 40.715845),2
2014,2014,40.715815,-73.9962,15.1,2022-03-03 12:32:28+00:00,157,85,POINT (-73.9962 40.715815),2
2015,2015,40.715786,-73.996206,15.1,2022-03-03 12:32:29+00:00,157,85,POINT (-73.996206 40.715786),2
2016,2016,40.715759,-73.99621,15.1,2022-03-03 12:32:30+00:00,158,86,POINT (-73.99621 40.715759),2
2017,2017,40.715733,-73.996206,15.1,2022-03-03 12:32:31+00:00,157,85,POINT (-73.996206 40.715733),2
2018,2018,40.715715,-73.996193,15.1,2022-03-03 12:32:32+00:00,157,86,POINT (-73.996193 40.715715),2
2019,2019,40.7157,-73.996171,15.1,2022-03-03 12:32:33+00:00,157,86,POINT (-73.996171 40.7157),2
2020,2020,40.715694,-73.996147,15.2,2022-03-03 12:32:34+00:00,158,86,POINT (-73.996147 40.715694),2
2021,2021,40.715692,-73.996117,15.3,2022-03-03 12:32:35+00:00,158,86,POINT (-73.996117 40.715692),2
2022,2022,40.715689,-73.996086,15.3,2022-03-03 12:32:36+00:00,158,86,POINT (-73.996086 40.715689),2
2023,2023,40.715685,-73.996054,15.4,2022-03-03 12:32:37+00:00,158,86,POINT (-73.996054 40.715685),2
2024,2024,40.715677,-73.99602,15.5,2022-03-03 12:32:38+00:00,158,86,POINT (-73.99602 40.715677),2
2025,2025,40.71567,-73.995993,15.6,2022-03-03 12:32:39+00:00,158,86,POINT (-73.995993 40.71567),2
2026,2026,40.715657,-73.995967,15.6,2022-03-03 12:32:40+00:00,158,85,POINT (-73.995967 40.715657),2
2027,2027,40.715642,-73.995943,15.7,2022-03-03 12:32:41+00:00,158,85,POINT (-73.995943 40.715642),2
2028,2028,40.715633,-73.995923,15.8,2022-03-03 12:32:42+00:00,157,85,POINT (-73.995923 40.715633),2
2029,2029,40.715625,-73.995906,15.8,2022-03-03 12:32:43+00:00,157,85,POINT (-73.995906 40.715625),2
2030,2030,40.715623,-73.995901,15.8,2022-03-03 12:32:44+00:00,157,85,POINT (-73.995901 40.715623),2
2031,2031,40.715612,-73.995879,15.9,2022-03-03 12:32:45+00:00,157,85,POINT (-73.995879 40.715612),2
2032,2032,40.715596,-73.995856,15.9,2022-03-03 12:32:46+00:00,157,85,POINT (-73.995856 40.715596),2
2033,2033,40.715576,-73.995832,16.0,2022-03-03 12:32:47+00:00,158,85,POINT (-73.995832 40.715576),2
2034,2034,40.715557,-73.995805,16.1,2022-03-03 12:32:48+00:00,159,85,POINT (-73.995805 40.715557),2
2035,2035,40.715541,-73.995778,16.1,2022-03-03 12:32:49+00:00,158,86,POINT (-73.995778 40.715541),2
2036,2036,40.715526,-73.995748,16.2,2022-03-03 12:32:50+00:00,158,86,POINT (-73.995748 40.715526),2
2037,2037,40.715529,-73.99572,16.2,2022-03-03 12:32:51+00:00,158,86,POINT (-73.99572 40.715529),2
2038,2038,40.71553,-73.995692,16.3,2022-03-03 12:32:52+00:00,158,86,POINT (-73.995692 40.71553),2
2039,2039,40.715529,-73.995665,16.3,2022-03-03 12:32:53+00:00,159,86,POINT (-73.995665 40.715529),2
2040,2040,40.715528,-73.995634,16.4,2022-03-03 12:32:54+00:00,158,86,POINT (-73.995634 40.715528),2
2041,2041,40.715531,-73.995603,16.5,2022-03-03 12:32:55+00:00,159,86,POINT (-73.995603 40.715531),2
2042,2042,40.715537,-73.995569,16.5,2022-03-03 12:32:56+00:00,160,87,POINT (-73.995569 40.715537),2
2043,2043,40.715538,-73.995541,16.6,2022-03-03 12:32:57+00:00,160,87,POINT (-73.995541 40.715538),2
2044,2044,40.715541,-73.995513,16.6,2022-03-03 12:32:58+00:00,159,87,POINT (-73.995513 40.715541),2
2045,2045,40.71553,-73.99549,16.7,2022-03-03 12:32:59+00:00,159,87,POINT (-73.99549 40.71553),2
2046,2046,40.715523,-73.995462,16.8,2022-03-03 12:33:00+00:00,160,87,POINT (-73.995462 40.715523),2
2047,2047,40.715537,-73.995421,16.9,2022-03-03 12:33:01+00:00,160,86,POINT (-73.995421 40.715537),2
2048,2048,40.715529,-73.995405,16.9,2022-03-03 12:33:02+00:00,161,86,POINT (-73.995405 40.715529),2
2049,2049,40.715512,-73.995383,17.0,2022-03-03 12:33:03+00:00,161,86,POINT (-73.995383 40.715512),2
2050,2050,40.715486,-73.995367,17.1,2022-03-03 12:33:04+00:00,161,86,POINT (-73.995367 40.715486),2
2051,2051,40.715455,-73.995356,17.2,2022-03-03 12:33:05+00:00,162,86,POINT (-73.995356 40.715455),2
2052,2052,40.715305,-73.995416,17.7,2022-03-03 12:33:06+00:00,162,86,POINT (-73.995416 40.715305),2
2053,2053,40.715263,-73.995401,17.8,2022-03-03 12:33:07+00:00,162,86,POINT (-73.995401 40.715263),2
2054,2054,40.715232,-73.995386,18.0,2022-03-03 12:33:08+00:00,162,86,POINT (-73.995386 40.715232),2
2055,2055,40.715179,-73.995383,18.1,2022-03-03 12:33:09+00:00,162,86,POINT (-73.995383 40.715179),2
2056,2056,40.715157,-73.995362,18.2,2022-03-03 12:33:10+00:00,161,86,POINT (-73.995362 40.715157),2
2057,2057,40.71514,-73.995337,18.3,2022-03-03 12:33:11+00:00,161,86,POINT (-73.995337 40.71514),2
2058,2058,40.715111,-73.995314,18.4,2022-03-03 12:33:12+00:00,161,85,POINT (-73.995314 40.715111),2
2059,2059,40.715083,-73.995292,18.6,2022-03-03 12:33:13+00:00,161,85,POINT (-73.995292 40.715083),2
2060,2060,40.71506,-73.99527,18.7,2022-03-03 12:33:14+00:00,162,85,POINT (-73.99527 40.71506),2
2061,2061,40.715037,-73.995245,18.8,2022-03-03 12:33:15+00:00,161,86,POINT (-73.995245 40.715037),2
2062,2062,40.715009,-73.995225,18.9,2022-03-03 12:33:16+00:00,162,86,POINT (-73.995225 40.715009),2
2063,2063,40.714983,-73.9952,19.0,2022-03-03 12:33:17+00:00,162,86,POINT (-73.9952 40.714983),2
2064,2064,40.714959,-73.995177,19.1,2022-03-03 12:33:18+00:00,163,86,POINT (-73.995177 40.714959),2
2065,2065,40.71494,-73.995156,19.2,2022-03-03 12:33:19+00:00,163,86,POINT (-73.995156 40.71494),2
2066,2066,40.714921,-73.995136,19.2,2022-03-03 12:33:20+00:00,163,86,POINT (-73.995136 40.714921),2
2067,2067,40.714902,-73.995116,19.3,2022-03-03 12:33:21+00:00,163,86,POINT (-73.995116 40.714902),2
2068,2068,40.714875,-73.9951,19.4,2022-03-03 12:33:22+00:00,164,86,POINT (-73.9951 40.714875),2
2069,2069,40.714856,-73.995086,19.5,2022-03-03 12:33:23+00:00,163,86,POINT (-73.995086 40.714856),2
2070,2070,40.714834,-73.99507,19.6,2022-03-03 12:33:24+00:00,164,85,POINT (-73.99507 40.714834),2
2071,2071,40.714812,-73.995056,19.7,2022-03-03 12:33:25+00:00,164,86,POINT (-73.995056 40.714812),2
2072,2072,40.71479,-73.995038,19.8,2022-03-03 12:33:26+00:00,164,86,POINT (-73.995038 40.71479),2
2073,2073,40.714767,-73.995025,19.9,2022-03-03 12:33:27+00:00,165,86,POINT (-73.995025 40.714767),3
2074,2074,40.714742,-73.995013,20.0,2022-03-03 12:33:28+00:00,165,85,POINT (-73.995013 40.714742),3
2075,2075,40.714714,-73.995003,20.1,2022-03-03 12:33:29+00:00,165,85,POINT (-73.995003 40.714714),3
2076,2076,40.714687,-73.994993,20.1,2022-03-03 12:33:30+00:00,165,85,POINT (-73.994993 40.714687),3
2077,2077,40.714664,-73.994983,20.2,2022-03-03 12:33:31+00:00,166,85,POINT (-73.994983 40.714664),3
2078,2078,40.714639,-73.994971,20.3,2022-03-03 12:33:32+00:00,166,85,POINT (-73.994971 40.714639),3
2079,2079,40.714614,-73.994959,20.4,2022-03-03 12:33:33+00:00,165,85,POINT (-73.994959 40.714614),3
2080,2080,40.714592,-73.994951,20.4,2022-03-03 12:33:34+00:00,165,85,POINT (-73.994951 40.714592),3
2081,2081,40.714572,-73.994941,20.5,2022-03-03 12:33:35+00:00,165,85,POINT (-73.994941 40.714572),3
2082,2082,40.714555,-73.994927,20.5,2022-03-03 12:33:36+00:00,165,85,POINT (-73.994927 40.714555),3
2083,2083,40.714533,-73.994909,20.6,2022-03-03 12:33:37+00:00,165,86,POINT (-73.994909 40.714533),3
2084,2084,40.714509,-73.994892,20.7,2022-03-03 12:33:38+00:00,164,86,POINT (-73.994892 40.714509),2
2085,2085,40.714487,-73.994875,20.7,2022-03-03 12:33:39+00:00,164,85,POINT (-73.994875 40.714487),2
2086,2086,40.714466,-73.994862,20.8,2022-03-03 12:33:40+00:00,164,85,POINT (-73.994862 40.714466),2
2087,2087,40.714445,-73.994846,20.9,2022-03-03 12:33:41+00:00,164,85,POINT (-73.994846 40.714445),2
2088,2088,40.714422,-73.994831,20.9,2022-03-03 12:33:42+00:00,163,85,POINT (-73.994831 40.714422),2
2089,2089,40.714398,-73.994818,21.0,2022-03-03 12:33:43+00:00,163,86,POINT (-73.994818 40.714398),2
2090,2090,40.714374,-73.994801,21.0,2022-03-03 12:33:44+00:00,164,86,POINT (-73.994801 40.714374),2
2091,2091,40.714351,-73.994788,21.1,2022-03-03 12:33:45+00:00,164,86,POINT (-73.994788 40.714351),2
2092,2092,40.714329,-73.994775,21.2,2022-03-03 12:33:46+00:00,163,86,POINT (-73.994775 40.714329),2
2093,2093,40.714302,-73.99476,21.3,2022-03-03 12:33:47+00:00,163,86,POINT (-73.99476 40.714302),2
2094,2094,40.714279,-73.994746,21.4,2022-03-03 12:33:48+00:00,164,86,POINT (-73.994746 40.714279),2
2095,2095,40.714257,-73.994738,21.5,2022-03-03 12:33:49+00:00,164,87,POINT (-73.994738 40.714257),2
2096,2096,40.714234,-73.994733,21.5,2022-03-03 12:33:50+00:00,164,87,POINT (-73.994733 40.714234),2
2097,2097,40.714214,-73.994722,21.6,2022-03-03 12:33:51+00:00,164,86,POINT (-73.994722 40.714214),2
2098,2098,40.71419,-73.994716,21.7,2022-03-03 12:33:52+00:00,164,86,POINT (-73.994716 40.71419),2
2099,2099,40.714168,-73.994712,21.7,2022-03-03 12:33:53+00:00,163,86,POINT (-73.994712 40.714168),2
2100,2100,40.714148,-73.994703,21.8,2022-03-03 12:33:54+00:00,162,86,POINT (-73.994703 40.714148),2
2101,2101,40.714131,-73.994688,21.9,2022-03-03 12:33:55+00:00,162,86,POINT (-73.994688 40.714131),2
2102,2102,40.71411,-73.994674,22.0,2022-03-03 12:33:56+00:00,162,86,POINT (-73.994674 40.71411),2
2103,2103,40.714086,-73.99466,22.0,2022-03-03 12:33:57+00:00,161,85,POINT (-73.99466 40.714086),2
2104,2104,40.714064,-73.994644,22.1,2022-03-03 12:33:58+00:00,161,85,POINT (-73.994644 40.714064),2
2105,2105,40.714044,-73.994631,22.2,2022-03-03 12:33:59+00:00,160,85,POINT (-73.994631 40.714044),2
2106,2106,40.714022,-73.99462,22.3,2022-03-03 12:34:00+00:00,160,85,POINT (-73.99462 40.714022),2
2107,2107,40.713999,-73.994614,22.4,2022-03-03 12:34:01+00:00,160,85,POINT (-73.994614 40.713999),2
2108,2108,40.713978,-73.994602,22.5,2022-03-03 12:34:02+00:00,161,85,POINT (-73.994602 40.713978),2
2109,2109,40.713958,-73.994589,22.5,2022-03-03 12:34:03+00:00,161,85,POINT (-73.994589 40.713958),2
2110,2110,40.713937,-73.994578,22.6,2022-03-03 12:34:04+00:00,161,85,POINT (-73.994578 40.713937),2
2111,2111,40.713917,-73.994568,22.7,2022-03-03 12:34:05+00:00,161,85,POINT (-73.994568 40.713917),2
2112,2112,40.713899,-73.994555,22.8,2022-03-03 12:34:06+00:00,161,85,POINT (-73.994555 40.713899),2
2113,2113,40.71388,-73.994546,22.8,2022-03-03 12:34:07+00:00,162,86,POINT (-73.994546 40.71388),2
2114,2114,40.713864,-73.994533,22.9,2022-03-03 12:34:08+00:00,163,86,POINT (-73.994533 40.713864),2
2115,2115,40.713849,-73.994525,23.0,2022-03-03 12:34:09+00:00,163,85,POINT (-73.994525 40.713849),2
2116,2116,40.713831,-73.994522,23.0,2022-03-03 12:34:10+00:00,164,84,POINT (-73.994522 40.713831),2
2117,2117,40.713816,-73.994524,23.1,2022-03-03 12:34:11+00:00,164,84,POINT (-73.994524 40.713816),2
2118,2118,40.713803,-73.994524,23.1,2022-03-03 12:34:12+00:00,164,85,POINT (-73.994524 40.713803),2
2119,2119,40.713792,-73.994516,23.2,2022-03-03 12:34:13+00:00,164,85,POINT (-73.994516 40.713792),2
2120,2120,40.713779,-73.994491,23.3,2022-03-03 12:34:14+00:00,164,85,POINT (-73.994491 40.713779),2
2121,2121,40.713764,-73.994479,23.3,2022-03-03 12:34:15+00:00,164,85,POINT (-73.994479 40.713764),2
2122,2122,40.71375,-73.994474,23.4,2022-03-03 12:34:16+00:00,164,86,POINT (-73.994474 40.71375),2
2123,2123,40.713735,-73.994466,23.5,2022-03-03 12:34:17+00:00,164,86,POINT (-73.994466 40.713735),2
2124,2124,40.713711,-73.994459,23.5,2022-03-03 12:34:18+00:00,164,86,POINT (-73.994459 40.713711),2
2125,2125,40.713686,-73.994459,23.6,2022-03-03 12:34:19+00:00,163,86,POINT (-73.994459 40.713686),2
2126,2126,40.713665,-73.994456,23.7,2022-03-03 12:34:20+00:00,163,85,POINT (-73.994456 40.713665),2
2127,2127,40.713647,-73.994455,23.8,2022-03-03 12:34:21+00:00,163,84,POINT (-73.994455 40.713647),2
2128,2128,40.713628,-73.994455,23.8,2022-03-03 12:34:22+00:00,162,84,POINT (-73.994455 40.713628),2
2129,2129,40.713611,-73.994447,23.9,2022-03-03 12:34:23+00:00,162,85,POINT (-73.994447 40.713611),2
2130,2130,40.713592,-73.994447,23.9,2022-03-03 12:34:24+00:00,162,85,POINT (-73.994447 40.713592),2
2131,2131,40.713576,-73.994439,24.0,2022-03-03 12:34:25+00:00,162,84,POINT (-73.994439 40.713576),2
2132,2132,40.713562,-73.994426,24.0,2022-03-03 12:34:26+00:00,161,84,POINT (-73.994426 40.713562),2
2133,2133,40.713539,-73.994422,24.1,2022-03-03 12:34:27+00:00,161,84,POINT (-73.994422 40.713539),2
2134,2134,40.713522,-73.994422,24.2,2022-03-03 12:34:28+00:00,161,85,POINT (-73.994422 40.713522),2
2135,2135,40.713506,-73.994412,24.2,2022-03-03 12:34:29+00:00,161,85,POINT (-73.994412 40.713506),2
2136,2136,40.713491,-73.994393,24.3,2022-03-03 12:34:30+00:00,161,85,POINT (-73.994393 40.713491),2
2137,2137,40.713474,-73.994386,24.4,2022-03-03 12:34:31+00:00,162,84,POINT (-73.994386 40.713474),2
2138,2138,40.713458,-73.994383,24.4,2022-03-03 12:34:32+00:00,162,84,POINT (-73.994383 40.713458),2
2139,2139,40.713436,-73.994369,24.5,2022-03-03 12:34:33+00:00,162,85,POINT (-73.994369 40.713436),2
2140,2140,40.713411,-73.994362,24.6,2022-03-03 12:34:34+00:00,163,85,POINT (-73.994362 40.713411),2
2141,2141,40.713383,-73.994354,24.7,2022-03-03 12:34:35+00:00,162,85,POINT (-73.994354 40.713383),2
2142,2142,40.71336,-73.99434,24.8,2022-03-03 12:34:36+00:00,162,85,POINT (-73.99434 40.71336),2
2143,2143,40.713332,-73.994326,24.9,2022-03-03 12:34:37+00:00,162,85,POINT (-73.994326 40.713332),2
2144,2144,40.713302,-73.994322,25.0,2022-03-03 12:34:38+00:00,163,85,POINT (-73.994322 40.713302),2
2145,2145,40.713271,-73.9943,25.1,2022-03-03 12:34:39+00:00,163,85,POINT (-73.9943 40.713271),2
2146,2146,40.713248,-73.994284,25.2,2022-03-03 12:34:40+00:00,162,85,POINT (-73.994284 40.713248),2
2147,2147,40.713223,-73.994278,25.3,2022-03-03 12:34:41+00:00,162,85,POINT (-73.994278 40.713223),2
2148,2148,40.713201,-73.994276,25.3,2022-03-03 12:34:42+00:00,162,85,POINT (-73.994276 40.713201),2
2149,2149,40.713169,-73.994254,25.5,2022-03-03 12:34:43+00:00,162,86,POINT (-73.994254 40.713169),2
2150,2150,40.713142,-73.994244,25.5,2022-03-03 12:34:44+00:00,162,86,POINT (-73.994244 40.713142),2
2151,2151,40.713114,-73.994239,25.6,2022-03-03 12:34:45+00:00,163,85,POINT (-73.994239 40.713114),2
2152,2152,40.713089,-73.994219,25.7,2022-03-03 12:34:46+00:00,163,85,POINT (-73.994219 40.713089),2
2153,2153,40.713064,-73.994213,25.8,2022-03-03 12:34:47+00:00,163,85,POINT (-73.994213 40.713064),2
2154,2154,40.713034,-73.994189,25.9,2022-03-03 12:34:48+00:00,163,85,POINT (-73.994189 40.713034),2
2155,2155,40.713012,-73.994175,26.0,2022-03-03 12:34:49+00:00,162,85,POINT (-73.994175 40.713012),2
2156,2156,40.712985,-73.994152,26.1,2022-03-03 12:34:50+00:00,162,85,POINT (-73.994152 40.712985),2
2157,2157,40.712964,-73.994138,26.2,2022-03-03 12:34:51+00:00,162,85,POINT (-73.994138 40.712964),2
2158,2158,40.712944,-73.994129,26.2,2022-03-03 12:34:52+00:00,162,86,POINT (-73.994129 40.712944),2
2159,2159,40.712924,-73.994116,26.3,2022-03-03 12:34:53+00:00,162,86,POINT (-73.994116 40.712924),2
2160,2160,40.712904,-73.994105,26.4,2022-03-03 12:34:54+00:00,162,86,POINT (-73.994105 40.712904),2
2161,2161,40.712884,-73.994095,26.5,2022-03-03 12:34:55+00:00,162,86,POINT (-73.994095 40.712884),2
2162,2162,40.712868,-73.994077,26.5,2022-03-03 12:34:56+00:00,162,85,POINT (-73.994077 40.712868),2
2163,2163,40.71285,-73.99407,26.6,2022-03-03 12:34:57+00:00,162,85,POINT (-73.99407 40.71285),2
2164,2164,40.712825,-73.994047,26.7,2022-03-03 12:34:58+00:00,162,85,POINT (-73.994047 40.712825),2
2165,2165,40.712805,-73.994043,26.8,2022-03-03 12:34:59+00:00,162,85,POINT (-73.994043 40.712805),2
2166,2166,40.712787,-73.994035,26.8,2022-03-03 12:35:00+00:00,162,86,POINT (-73.994035 40.712787),2
2167,2167,40.71277,-73.994026,26.9,2022-03-03 12:35:01+00:00,162,86,POINT (-73.994026 40.71277),2
2168,2168,40.712748,-73.994029,27.0,2022-03-03 12:35:02+00:00,161,85,POINT (-73.994029 40.712748),2
2169,2169,40.712724,-73.994024,27.1,2022-03-03 12:35:03+00:00,162,85,POINT (-73.994024 40.712724),2
2170,2170,40.712704,-73.994015,27.1,2022-03-03 12:35:04+00:00,162,85,POINT (-73.994015 40.712704),2
2171,2171,40.712686,-73.994005,27.2,2022-03-03 12:35:05+00:00,162,86,POINT (-73.994005 40.712686),2
2172,2172,40.712665,-73.993998,27.3,2022-03-03 12:35:06+00:00,162,86,POINT (-73.993998 40.712665),2
2173,2173,40.712637,-73.993988,27.4,2022-03-03 12:35:07+00:00,161,86,POINT (-73.993988 40.712637),2
2174,2174,40.712615,-73.993984,27.5,2022-03-03 12:35:08+00:00,161,86,POINT (-73.993984 40.712615),2
2175,2175,40.712595,-73.993975,27.5,2022-03-03 12:35:09+00:00,161,86,POINT (-73.993975 40.712595),2
2176,2176,40.712576,-73.993972,27.6,2022-03-03 12:35:10+00:00,162,86,POINT (-73.993972 40.712576),2
2177,2177,40.712557,-73.993979,27.7,2022-03-03 12:35:11+00:00,162,86,POINT (-73.993979 40.712557),2
2178,2178,40.712538,-73.993982,27.7,2022-03-03 12:35:12+00:00,162,86,POINT (-73.993982 40.712538),2
2179,2179,40.712524,-73.993971,27.8,2022-03-03 12:35:13+00:00,162,86,POINT (-73.993971 40.712524),2
2180,2180,40.712511,-73.993964,27.8,2022-03-03 12:35:14+00:00,162,86,POINT (-73.993964 40.712511),2
2181,2181,40.712491,-73.993942,27.9,2022-03-03 12:35:15+00:00,162,86,POINT (-73.993942 40.712491),2
2182,2182,40.712473,-73.993924,28.0,2022-03-03 12:35:16+00:00,162,86,POINT (-73.993924 40.712473),2
2183,2183,40.712453,-73.993906,28.0,2022-03-03 12:35:17+00:00,162,86,POINT (-73.993906 40.712453),2
2184,2184,40.712432,-73.993903,28.1,2022-03-03 12:35:18+00:00,162,86,POINT (-73.993903 40.712432),2
2185,2185,40.712408,-73.993884,28.2,2022-03-03 12:35:19+00:00,162,86,POINT (-73.993884 40.712408),2
2186,2186,40.712377,-73.993864,28.3,2022-03-03 12:35:20+00:00,162,86,POINT (-73.993864 40.712377),2
2187,2187,40.712349,-73.993856,28.4,2022-03-03 12:35:21+00:00,162,86,POINT (-73.993856 40.712349),2
2188,2188,40.712326,-73.99385,28.4,2022-03-03 12:35:22+00:00,162,85,POINT (-73.99385 40.712326),2
2189,2189,40.712302,-73.993835,28.5,2022-03-03 12:35:23+00:00,162,85,POINT (-73.993835 40.712302),2
2190,2190,40.712279,-73.993828,28.6,2022-03-03 12:35:24+00:00,162,86,POINT (-73.993828 40.712279),2
2191,2191,40.712251,-73.993823,28.7,2022-03-03 12:35:25+00:00,162,86,POINT (-73.993823 40.712251),2
2192,2192,40.712228,-73.993815,28.8,2022-03-03 12:35:26+00:00,162,86,POINT (-73.993815 40.712228),2
2193,2193,40.712206,-73.993807,28.8,2022-03-03 12:35:27+00:00,162,86,POINT (-73.993807 40.712206),2
2194,2194,40.712184,-73.993795,28.9,2022-03-03 12:35:28+00:00,162,86,POINT (-73.993795 40.712184),2
2195,2195,40.712159,-73.993782,29.0,2022-03-03 12:35:29+00:00,162,87,POINT (-73.993782 40.712159),2
2196,2196,40.712137,-73.993775,29.1,2022-03-03 12:35:30+00:00,162,87,POINT (-73.993775 40.712137),2
2197,2197,40.712115,-73.993766,29.2,2022-03-03 12:35:31+00:00,161,86,POINT (-73.993766 40.712115),2
2198,2198,40.712085,-73.993733,29.3,2022-03-03 12:35:32+00:00,161,86,POINT (-73.993733 40.712085),2
2199,2199,40.712071,-73.993724,29.4,2022-03-03 12:35:33+00:00,162,86,POINT (-73.993724 40.712071),2
2200,2200,40.712047,-73.993695,29.5,2022-03-03 12:35:34+00:00,162,86,POINT (-73.993695 40.712047),2
2201,2201,40.712026,-73.99369,29.6,2022-03-03 12:35:35+00:00,161,86,POINT (-73.99369 40.712026),2
2202,2202,40.712007,-73.993686,29.6,2022-03-03 12:35:36+00:00,161,87,POINT (-73.993686 40.712007),2
2203,2203,40.71199,-73.993675,29.7,2022-03-03 12:35:37+00:00,161,87,POINT (-73.993675 40.71199),2
2204,2204,40.711974,-73.993667,29.8,2022-03-03 12:35:38+00:00,161,86,POINT (-73.993667 40.711974),2
2205,2205,40.711955,-73.993659,29.8,2022-03-03 12:35:39+00:00,162,86,POINT (-73.993659 40.711955),2
